ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
2022;REGIÃO SUL;RS;ASFALTO;4310207;IJUI;1845440
2022;REGIÃO SUL;RS;ASFALTO;4310538;ITAARA;2764790
2022;REGIÃO SUL;RS;ASFALTO;4310603;ITAQUI;1851570
2022;REGIÃO SUL;RS;ASFALTO;4311304;LAGOA VERMELHA;142720
2022;REGIÃO SUL;RS;ASFALTO;4311403;LAJEADO;1014510
2022;REGIÃO SUL;RS;ASFALTO;4311775;MAQUINE;920150
2022;REGIÃO SUL;RS;ASFALTO;4312005;MARIANO MORO;1000
2022;REGIÃO SUL;RS;ASFALTO;4312401;MONTENEGRO;3656230
2022;REGIÃO SUL;RS;ASFALTO;4312658;NAO-ME-TOQUE;85640
2022;REGIÃO SUL;RS;ASFALTO;4313011;NOVA CANDELARIA;288520
2022;REGIÃO SUL;RS;ASFALTO;4313300;NOVA PRATA;407260
2022;REGIÃO SUL;RS;ASFALTO;4313375;NOVA SANTA RITA;40164
2022;REGIÃO SUL;RS;ASFALTO;4313409;NOVO HAMBURGO;998097
2022;REGIÃO SUL;RS;ASFALTO;4313508;OSORIO;61270
2022;REGIÃO SUL;RS;ASFALTO;4313656;PALMARES DO SUL;829570
2022;REGIÃO SUL;RS;ASFALTO;4313706;PALMEIRA DAS MISSOES;25000
2022;REGIÃO SUL;RS;ASFALTO;4313904;PANAMBI;231030
2022;REGIÃO SUL;RS;ASFALTO;4313953;PANTANO GRANDE;24390
2022;REGIÃO SUL;RS;ASFALTO;4314001;PARAI;90098
2022;REGIÃO SUL;RS;ASFALTO;4314050;PAROBE;38490
2022;REGIÃO SUL;RS;ASFALTO;4314100;PASSO FUNDO;2448598
2022;REGIÃO SUL;RS;ASFALTO;4314407;PELOTAS;3631770
2022;REGIÃO SUL;RS;ASFALTO;4314704;PLANALTO;29760
2022;REGIÃO SUL;RS;ASFALTO;4314803;PORTAO;267350
2022;REGIÃO SUL;RS;ASFALTO;4314902;PORTO ALEGRE;36238841
2022;REGIÃO SUL;RS;ASFALTO;4315602;RIO GRANDE;206920
2022;REGIÃO SUL;RS;ASFALTO;4315800;ROCA SALES;910850
2022;REGIÃO SUL;RS;ASFALTO;4316105;RONDA ALTA;23820
2022;REGIÃO SUL;RS;ASFALTO;4316477;SALVADOR DAS MISSOES;1540410
2022;REGIÃO SUL;RS;ASFALTO;4316600;SANANDUVA;840520
2022;REGIÃO SUL;RS;ASFALTO;4316808;SANTA CRUZ DO SUL;4905620
2022;REGIÃO SUL;RS;ASFALTO;4316907;SANTA MARIA;1215130
2022;REGIÃO SUL;RS;ASFALTO;4317103;SANTANA DO LIVRAMENTO;3393886
2022;REGIÃO SUL;RS;ASFALTO;4317202;SANTA ROSA;8390220
2022;REGIÃO SUL;RS;ASFALTO;4317301;SANTA VITORIA DO PALMAR;200
2022;REGIÃO SUL;RS;ASFALTO;4317400;SANTIAGO;233370
2022;REGIÃO SUL;RS;ASFALTO;4317509;SANTO ANGELO;575710
2022;REGIÃO SUL;RS;ASFALTO;4317608;SANTO ANTONIO DA PATRULHA;504730
2022;REGIÃO SUL;RS;ASFALTO;4317806;SANTO AUGUSTO;37300
2022;REGIÃO SUL;RS;ASFALTO;4318002;SAO BORJA;75790
2022;REGIÃO SUL;RS;ASFALTO;4318309;SAO GABRIEL;49210
2022;REGIÃO SUL;RS;ASFALTO;4318705;SAO LEOPOLDO;5390650
2022;REGIÃO SUL;RS;ASFALTO;4318804;SAO LOURENCO DO SUL;907160
2022;REGIÃO SUL;RS;ASFALTO;4318903;SAO LUIZ GONZAGA;505670
2022;REGIÃO SUL;RS;ASFALTO;4319901;SAPIRANGA;105127
2022;REGIÃO SUL;RS;ASFALTO;4320107;SARANDI;2913710
2022;REGIÃO SUL;RS;ASFALTO;4320206;SEBERI;14310
2022;REGIÃO SUL;RS;ASFALTO;4320404;SERAFINA CORREA;40400
2022;REGIÃO SUL;RS;ASFALTO;4320800;SOLEDADE;83370
2022;REGIÃO SUL;RS;ASFALTO;4321204;TAQUARA;9910
2022;REGIÃO SUL;RS;ASFALTO;4321303;TAQUARI;63720
2022;REGIÃO SUL;RS;ASFALTO;4321402;TENENTE PORTELA;141280
2022;REGIÃO SUL;RS;ASFALTO;4321451;TEUTONIA;28200
2022;REGIÃO SUL;RS;ASFALTO;4321477;TIRADENTES DO SUL;46690
2022;REGIÃO SUL;RS;ASFALTO;4321501;TORRES;512880
2022;REGIÃO SUL;RS;ASFALTO;4321709;TRES COROAS;129040
2022;REGIÃO SUL;RS;ASFALTO;4321808;TRES DE MAIO;40170
2022;REGIÃO SUL;RS;ASFALTO;4321857;TRES PALMEIRAS;27250
2022;REGIÃO SUL;RS;ASFALTO;4321907;TRES PASSOS;387500
2022;REGIÃO SUL;RS;ASFALTO;4321956;TRINDADE DO SUL;35740
2022;REGIÃO SUL;RS;ASFALTO;4322004;TRIUNFO;1777290
2022;REGIÃO SUL;RS;ASFALTO;4322400;URUGUAIANA;63720
2022;REGIÃO SUL;RS;ASFALTO;4322509;VACARIA;1725920
2022;REGIÃO SUL;RS;ASFALTO;4322707;VERA CRUZ;849550
2022;REGIÃO SUL;RS;ASFALTO;4322806;VERANOPOLIS;18200
2022;REGIÃO SUL;RS;ASFALTO;4323002;VIAMAO;37740
2022;REGIÃO SUL;RS;ASFALTO;4323309;VILA FLORES;200
2022;REGIÃO SUL;RS;ASFALTO;4323408;VILA MARIA;4665126
2022;REGIÃO SUL;RS;ASFALTO;4323705;VISTA GAUCHA;26400
2022;REGIÃO SUL;SC;ASFALTO;4201307;ARAQUARI;1957403
2022;REGIÃO SUL;SC;ASFALTO;4201406;ARARANGUA;283270
2022;REGIÃO SUL;SC;ASFALTO;4202008;BALNEARIO CAMBORIU;25000
2022;REGIÃO SUL;SC;ASFALTO;4202073;BALNEARIO GAIVOTA;28770
2022;REGIÃO SUL;SC;ASFALTO;4202099;BARRA BONITA;31970
2022;REGIÃO SUL;SC;ASFALTO;4202107;BARRA VELHA;32610
2022;REGIÃO SUL;SC;ASFALTO;4202206;BENEDITO NOVO;28510
2022;REGIÃO SUL;SC;ASFALTO;4202305;BIGUACU;2185270
2022;REGIÃO SUL;SC;ASFALTO;4202404;BLUMENAU;687060
2022;REGIÃO SUL;SC;ASFALTO;4202453;BOMBINHAS;29170
2022;REGIÃO SUL;SC;ASFALTO;4202909;BRUSQUE;640020
2022;REGIÃO SUL;SC;ASFALTO;4203006;CACADOR;1394550
2022;REGIÃO SUL;SC;ASFALTO;4203204;CAMBORIU;162580
2022;REGIÃO SUL;SC;ASFALTO;4203253;CAPAO ALTO;28680
2022;REGIÃO SUL;SC;ASFALTO;4203303;CAMPO ALEGRE;1163450
2022;REGIÃO SUL;SC;ASFALTO;4203808;CANOINHAS;358880
2022;REGIÃO SUL;SC;ASFALTO;4203907;CAPINZAL;212870
2022;REGIÃO SUL;SC;ASFALTO;4203956;CAPIVARI DE BAIXO;205930
2022;REGIÃO SUL;SC;ASFALTO;4204004;CATANDUVAS;33040
2022;REGIÃO SUL;SC;ASFALTO;4204103;CAXAMBU DO SUL;63480
2022;REGIÃO SUL;SC;ASFALTO;4204202;CHAPECO;6502710
2022;REGIÃO SUL;SC;ASFALTO;4204301;CONCORDIA;1233210
2022;REGIÃO SUL;SC;ASFALTO;4204350;CORDILHEIRA ALTA;601920
2022;REGIÃO SUL;SC;ASFALTO;4204608;CRICIUMA;11317640
2022;REGIÃO SUL;SC;ASFALTO;4204806;CURITIBANOS;9938490
2022;REGIÃO SUL;SC;ASFALTO;4204905;DESCANSO;81270
2022;REGIÃO SUL;SC;ASFALTO;4205407;FLORIANOPOLIS;823928
2022;REGIÃO SUL;SC;ASFALTO;4205456;FORQUILHINHA;493760
2022;REGIÃO SUL;SC;ASFALTO;4205506;FRAIBURGO;136542
2022;REGIÃO SUL;SC;ASFALTO;4205803;GARUVA;286810
2022;REGIÃO SUL;SC;ASFALTO;4205902;GASPAR;3043150
2022;REGIÃO SUL;SC;ASFALTO;4206009;GOVERNADOR CELSO RAMOS;104920
2022;REGIÃO SUL;SC;ASFALTO;4206207;GRAVATAL;1448570
2022;REGIÃO SUL;SC;ASFALTO;4206405;GUARACIABA;102940
2022;REGIÃO SUL;SC;ASFALTO;4206504;GUARAMIRIM;158910
2022;REGIÃO SUL;SC;ASFALTO;4206652;GUATAMBU;1979920
2022;REGIÃO SUL;SC;ASFALTO;4206702;HERVAL D'OESTE;3832773
2022;REGIÃO SUL;SC;ASFALTO;4206801;IBICARE;3266040
2022;REGIÃO SUL;SC;ASFALTO;4206900;IBIRAMA;675482
2022;REGIÃO SUL;SC;ASFALTO;4207007;ICARA;3190190
2022;REGIÃO SUL;SC;ASFALTO;4207304;IMBITUBA;126700
2022;REGIÃO SUL;SC;ASFALTO;4207502;INDAIAL;337840
2022;REGIÃO SUL;SC;ASFALTO;4207577;IOMERE;166010
2022;REGIÃO SUL;SC;ASFALTO;4207759;IRACEMINHA;15000
2022;REGIÃO SUL;SC;ASFALTO;4208203;ITAJAI;2543610
2022;REGIÃO SUL;SC;ASFALTO;4208302;ITAPEMA;134684
2022;REGIÃO SUL;SC;ASFALTO;4208450;ITAPOA;145270
2022;REGIÃO SUL;SC;ASFALTO;4208500;ITUPORANGA;66300
2022;REGIÃO SUL;SC;ASFALTO;4208807;JAGUARUNA;200
2022;REGIÃO SUL;SC;ASFALTO;4208906;JARAGUA DO SUL;3921631
2022;REGIÃO SUL;SC;ASFALTO;4208955;JARDINOPOLIS;195750
2022;REGIÃO SUL;SC;ASFALTO;4209003;JOACABA;200
2022;REGIÃO SUL;SC;ASFALTO;4209102;JOINVILLE;14092771
2022;REGIÃO SUL;SC;ASFALTO;4209300;LAGES;2816102
2022;REGIÃO SUL;SC;ASFALTO;4209458;LAJEADO GRANDE;50800
2022;REGIÃO SUL;SC;ASFALTO;4210407;MARACAJA;373732
2022;REGIÃO SUL;SC;ASFALTO;4210506;MARAVILHA;8917100
2022;REGIÃO SUL;SC;ASFALTO;4210803;MELEIRO;305500
2022;REGIÃO SUL;SC;ASFALTO;4211306;NAVEGANTES;50440
2022;REGIÃO SUL;SC;ASFALTO;4211454;NOVA ITABERABA;346310
2022;REGIÃO SUL;SC;ASFALTO;4211504;NOVA TRENTO;126710
2022;REGIÃO SUL;SC;ASFALTO;4211702;ORLEANS;2189820
2022;REGIÃO SUL;SC;ASFALTO;4211900;PALHOCA;5751960
2022;REGIÃO SUL;SC;ASFALTO;4212205;PAPANDUVA;94420
2022;REGIÃO SUL;SC;ASFALTO;4212809;BALNEARIO PICARRAS;775026
2022;REGIÃO SUL;SC;ASFALTO;4212908;PINHALZINHO;3237910
2022;REGIÃO SUL;SC;ASFALTO;4213203;POMERODE;76130
2022;REGIÃO SUL;SC;ASFALTO;4213500;PORTO BELO;49420
2022;REGIÃO SUL;SC;ASFALTO;4213609;PORTO UNIAO;589150
2022;REGIÃO SUL;SC;ASFALTO;4213708;POUSO REDONDO;366560
2022;REGIÃO SUL;SC;ASFALTO;4213807;PRAIA GRANDE;322470
2022;REGIÃO SUL;SC;ASFALTO;4214805;RIO DO SUL;131048
2022;REGIÃO SUL;SC;ASFALTO;4215000;RIO NEGRINHO;80100
2022;REGIÃO SUL;SC;ASFALTO;4215109;RODEIO;33280
2022;REGIÃO SUL;SC;ASFALTO;4215505;SANTA CECILIA;123430
2022;REGIÃO SUL;SC;ASFALTO;4215802;SAO BENTO DO SUL;20190
2022;REGIÃO SUL;SC;ASFALTO;4216008;SAO CARLOS;296970
2022;REGIÃO SUL;SC;ASFALTO;4216107;SAO DOMINGOS;261440
2022;REGIÃO SUL;SC;ASFALTO;4216206;SAO FRANCISCO DO SUL;697727
2022;REGIÃO SUL;SC;ASFALTO;4216305;SAO JOAO BATISTA;45620
2022;REGIÃO SUL;SC;ASFALTO;4216602;SAO JOSE;3333268
2022;REGIÃO SUL;SC;ASFALTO;4216701;SAO JOSE DO CEDRO;437440
2022;REGIÃO SUL;SC;ASFALTO;4217105;SAO MARTINHO;49590
2022;REGIÃO SUL;SC;ASFALTO;4217204;SAO MIGUEL DO OESTE;1296610
2022;REGIÃO SUL;SC;ASFALTO;4218004;TIJUCAS;1001760
2022;REGIÃO SUL;SC;ASFALTO;4218202;TIMBO;580240
2022;REGIÃO SUL;SC;ASFALTO;4218707;TUBARAO;5054590
2022;REGIÃO SUL;SC;ASFALTO;4218806;TURVO;914500
2022;REGIÃO SUL;SC;ASFALTO;4219002;URUSSANGA;703900
2022;REGIÃO SUL;SC;ASFALTO;4219150;VARGEM;147250
2022;REGIÃO SUL;SC;ASFALTO;4219309;VIDEIRA;15000
2022;REGIÃO SUL;SC;ASFALTO;4219507;XANXERE;1417530
2022;REGIÃO SUL;SC;ASFALTO;4219705;XAXIM;255610
2022;REGIÃO NORDESTE;SE;ASFALTO;2800308;ARACAJU;15668420
2022;REGIÃO NORDESTE;SE;ASFALTO;2801009;CAMPO DO BRITO;1497670
2022;REGIÃO NORDESTE;SE;ASFALTO;2801207;CANINDE DE SAO FRANCISCO;29890
2022;REGIÃO NORDESTE;SE;ASFALTO;2802908;ITABAIANA;488220
2022;REGIÃO NORDESTE;SE;ASFALTO;2803500;LAGARTO;329680
2022;REGIÃO NORDESTE;SE;ASFALTO;2804300;MURIBECA;28060
2022;REGIÃO NORDESTE;SE;ASFALTO;2804458;NOSSA SENHORA APARECIDA;148860
2022;REGIÃO NORDESTE;SE;ASFALTO;2804805;NOSSA SENHORA DO SOCORRO;7777958
2022;REGIÃO NORDESTE;SE;ASFALTO;2805604;PORTO DA FOLHA;1000
2022;REGIÃO NORDESTE;SE;ASFALTO;2805703;PROPRIA;849870
2022;REGIÃO NORDESTE;SE;ASFALTO;2806107;ROSARIO DO CATETE;332320
2022;REGIÃO SUDESTE;SP;ASFALTO;3500105;ADAMANTINA;165600
2022;REGIÃO SUDESTE;SP;ASFALTO;3500303;AGUAI;47920
2022;REGIÃO SUDESTE;SP;ASFALTO;3500501;AGUAS DE LINDOIA;800
2022;REGIÃO SUDESTE;SP;ASFALTO;3500709;AGUDOS;559030
2022;REGIÃO SUDESTE;SP;ASFALTO;3500907;ALTAIR;1000
2022;REGIÃO SUDESTE;SP;ASFALTO;3501004;ALTINOPOLIS;95820
2022;REGIÃO SUDESTE;SP;ASFALTO;3501301;ALVARES MACHADO;404250
2022;REGIÃO SUDESTE;SP;ASFALTO;3501608;AMERICANA;1878870
2022;REGIÃO SUDESTE;SP;ASFALTO;3501707;AMERICO BRASILIENSE;53130
2022;REGIÃO SUDESTE;SP;ASFALTO;3501905;AMPARO;208857
2022;REGIÃO SUDESTE;SP;ASFALTO;3502101;ANDRADINA;622167
2022;REGIÃO SUDESTE;SP;ASFALTO;3502408;ANHUMAS;12440
2022;REGIÃO SUDESTE;SP;ASFALTO;3502507;APARECIDA;682770
2022;REGIÃO SUDESTE;SP;ASFALTO;3502754;ARACARIGUAMA;526220
2022;REGIÃO SUDESTE;SP;ASFALTO;3502804;ARACATUBA;5290113
2022;REGIÃO SUDESTE;SP;ASFALTO;3503208;ARARAQUARA;1202940
2022;REGIÃO SUDESTE;SP;ASFALTO;3503307;ARARAS;3331525
2022;REGIÃO SUDESTE;SP;ASFALTO;3503703;ARIRANHA;2400
2022;REGIÃO SUDESTE;SP;ASFALTO;3503802;ARTUR NOGUEIRA;1462650
2022;REGIÃO SUDESTE;SP;ASFALTO;3503901;ARUJA;137680
2022;REGIÃO SUDESTE;SP;ASFALTO;3504008;ASSIS;766207
2022;REGIÃO SUDESTE;SP;ASFALTO;3504107;ATIBAIA;1486492
2022;REGIÃO SUDESTE;SP;ASFALTO;3504206;AURIFLAMA;11000
2022;REGIÃO SUDESTE;SP;ASFALTO;3504404;AVANHANDAVA;400
2022;REGIÃO SUDESTE;SP;ASFALTO;3504503;AVARE;519140
2022;REGIÃO SUDESTE;SP;ASFALTO;3504602;BADY BASSITT;2135826
2022;REGIÃO SUDESTE;SP;ASFALTO;3504800;BALSAMO;3700
2022;REGIÃO SUDESTE;SP;ASFALTO;3504909;BANANAL;147350
2022;REGIÃO SUDESTE;SP;ASFALTO;3505203;BARIRI;281940
2022;REGIÃO SUDESTE;SP;ASFALTO;3505302;BARRA BONITA;86750
2022;REGIÃO SUDESTE;SP;ASFALTO;3505500;BARRETOS;755100
2022;REGIÃO SUDESTE;SP;ASFALTO;3505609;BARRINHA;6000
2022;REGIÃO SUDESTE;SP;ASFALTO;3505708;BARUERI;15782687
2022;REGIÃO SUDESTE;SP;ASFALTO;3505807;BASTOS;15000
2022;REGIÃO SUDESTE;SP;ASFALTO;3505906;BATATAIS;1862580
2022;REGIÃO SUDESTE;SP;ASFALTO;3506003;BAURU;25087606
2022;REGIÃO SUDESTE;SP;ASFALTO;3506102;BEBEDOURO;226900
2022;REGIÃO SUDESTE;SP;ASFALTO;3506409;BILAC;134920
2022;REGIÃO SUDESTE;SP;ASFALTO;3506508;BIRIGUI;1482250
2022;REGIÃO SUDESTE;SP;ASFALTO;3506706;BOA ESPERANCA DO SUL;88300
2022;REGIÃO SUDESTE;SP;ASFALTO;3507100;BOM JESUS DOS PERDOES;3200
2022;REGIÃO SUDESTE;SP;ASFALTO;3507308;BORACEIA;33250
2022;REGIÃO SUDESTE;SP;ASFALTO;3507407;BORBOREMA;565210
2022;REGIÃO SUDESTE;SP;ASFALTO;3507506;BOTUCATU;456370
2022;REGIÃO SUDESTE;SP;ASFALTO;3507605;BRAGANCA PAULISTA;6031540
2022;REGIÃO SUDESTE;SP;ASFALTO;3507803;BRODOWSKI;770691
2022;REGIÃO SUDESTE;SP;ASFALTO;3507902;BROTAS;40000
2022;REGIÃO SUDESTE;SP;ASFALTO;3508108;BURITAMA;118780
2022;REGIÃO SUDESTE;SP;ASFALTO;3508207;BURITIZAL;39780
2022;REGIÃO SUDESTE;SP;ASFALTO;3508405;CABREUVA;475180
2022;REGIÃO SUDESTE;SP;ASFALTO;3508504;CACAPAVA;954630
2022;REGIÃO SUDESTE;SP;ASFALTO;3508603;CACHOEIRA PAULISTA;2138990
2022;REGIÃO SUDESTE;SP;ASFALTO;3508801;CAFELANDIA;180000
2022;REGIÃO SUDESTE;SP;ASFALTO;3509007;CAIEIRAS;5964570
2022;REGIÃO SUDESTE;SP;ASFALTO;3509205;CAJAMAR;3000
2022;REGIÃO SUDESTE;SP;ASFALTO;3509254;CAJATI;2218350
2022;REGIÃO SUDESTE;SP;ASFALTO;3509304;CAJOBI;22000
2022;REGIÃO SUDESTE;SP;ASFALTO;3509403;CAJURU;32910
2022;REGIÃO SUDESTE;SP;ASFALTO;3509502;CAMPINAS;7730044
2022;REGIÃO SUDESTE;SP;ASFALTO;3510005;CANDIDO MOTA;40000
2022;REGIÃO SUDESTE;SP;ASFALTO;3510153;CANITAR;490590
2022;REGIÃO SUDESTE;SP;ASFALTO;3510203;CAPAO BONITO;6902900
2022;REGIÃO SUDESTE;SP;ASFALTO;3510302;CAPELA DO ALTO;149460
2022;REGIÃO SUDESTE;SP;ASFALTO;3510401;CAPIVARI;23651
2022;REGIÃO SUDESTE;SP;ASFALTO;3510500;CARAGUATATUBA;590990
2022;REGIÃO SUDESTE;SP;ASFALTO;3510609;CARAPICUIBA;1208110
2022;REGIÃO SUDESTE;SP;ASFALTO;3510807;CASA BRANCA;73950
2022;REGIÃO SUDESTE;SP;ASFALTO;3511003;CASTILHO;212810
2022;REGIÃO SUDESTE;SP;ASFALTO;3511102;CATANDUVA;1253090
2022;REGIÃO SUDESTE;SP;ASFALTO;3511300;CEDRAL;1910404
2022;REGIÃO SUDESTE;SP;ASFALTO;3511409;CERQUEIRA CESAR;45000
2022;REGIÃO SUDESTE;SP;ASFALTO;3511508;CERQUILHO;2920
2022;REGIÃO SUDESTE;SP;ASFALTO;3512001;COLINA;73560
2022;REGIÃO SUDESTE;SP;ASFALTO;3512407;CORDEIROPOLIS;503927
2022;REGIÃO SUDESTE;SP;ASFALTO;3512803;COSMOPOLIS;32848
2022;REGIÃO SUDESTE;SP;ASFALTO;3512902;COSMORAMA;3408440
2022;REGIÃO SUDESTE;SP;ASFALTO;3513009;COTIA;160360
2022;REGIÃO SUDESTE;SP;ASFALTO;3513108;CRAVINHOS;5273290
2022;REGIÃO SUDESTE;SP;ASFALTO;3513207;CRISTAIS PAULISTA;12000
2022;REGIÃO SUDESTE;SP;ASFALTO;3513405;CRUZEIRO;179930
2022;REGIÃO SUDESTE;SP;ASFALTO;3513504;CUBATAO;4960253
2022;REGIÃO SUDESTE;SP;ASFALTO;3513702;DESCALVADO;60000
2022;REGIÃO SUDESTE;SP;ASFALTO;3513801;DIADEMA;1053810
2022;REGIÃO SUDESTE;SP;ASFALTO;3514403;DRACENA;450930
2022;REGIÃO SUDESTE;SP;ASFALTO;3514601;DUMONT;531210
2022;REGIÃO SUDESTE;SP;ASFALTO;3514908;ELIAS FAUSTO;800
2022;REGIÃO SUDESTE;SP;ASFALTO;3514957;EMBAUBA;8003450
2022;REGIÃO SUDESTE;SP;ASFALTO;3515004;EMBU DAS ARTES;10090
2022;REGIÃO SUDESTE;SP;ASFALTO;3515103;EMBU-GUACU;2710
2022;REGIÃO SUDESTE;SP;ASFALTO;3515152;ENGENHEIRO COELHO;200
2022;REGIÃO SUDESTE;SP;ASFALTO;3515186;ESPIRITO SANTO DO PINHAL;24030
2022;REGIÃO SUDESTE;SP;ASFALTO;3515301;ESTRELA DO NORTE;400
2022;REGIÃO SUDESTE;SP;ASFALTO;3515350;EUCLIDES DA CUNHA PAULISTA;19000
2022;REGIÃO SUDESTE;SP;ASFALTO;3515400;FARTURA;989860
2022;REGIÃO SUDESTE;SP;ASFALTO;3515509;FERNANDOPOLIS;419010
2022;REGIÃO SUDESTE;SP;ASFALTO;3515707;FERRAZ DE VASCONCELOS;31360
2022;REGIÃO SUDESTE;SP;ASFALTO;3516200;FRANCA;2970040
2022;REGIÃO SUDESTE;SP;ASFALTO;3516309;FRANCISCO MORATO;1000
2022;REGIÃO SUDESTE;SP;ASFALTO;3516408;FRANCO DA ROCHA;170620
2022;REGIÃO SUDESTE;SP;ASFALTO;3516606;GALIA;546883
2022;REGIÃO SUDESTE;SP;ASFALTO;3516705;GARCA;103110
2022;REGIÃO SUDESTE;SP;ASFALTO;3516853;GAVIAO PEIXOTO;1340
2022;REGIÃO SUDESTE;SP;ASFALTO;3516903;GENERAL SALGADO;8625740
2022;REGIÃO SUDESTE;SP;ASFALTO;3517208;GUAICARA;12950
2022;REGIÃO SUDESTE;SP;ASFALTO;3517406;GUAIRA;800
2022;REGIÃO SUDESTE;SP;ASFALTO;3517703;GUARA;558450
2022;REGIÃO SUDESTE;SP;ASFALTO;3518107;GUARANTA;20000
2022;REGIÃO SUDESTE;SP;ASFALTO;3518206;GUARARAPES;74850
2022;REGIÃO SUDESTE;SP;ASFALTO;3518305;GUARAREMA;8610
2022;REGIÃO SUDESTE;SP;ASFALTO;3518404;GUARATINGUETA;336120
2022;REGIÃO SUDESTE;SP;ASFALTO;3518602;GUARIBA;185764
2022;REGIÃO SUDESTE;SP;ASFALTO;3518701;GUARUJA;102690
2022;REGIÃO SUDESTE;SP;ASFALTO;3518800;GUARULHOS;4535874
2022;REGIÃO SUDESTE;SP;ASFALTO;3518859;GUATAPARA;58060
2022;REGIÃO SUDESTE;SP;ASFALTO;3519071;HORTOLANDIA;457720
2022;REGIÃO SUDESTE;SP;ASFALTO;3519105;IACANGA;29350
2022;REGIÃO SUDESTE;SP;ASFALTO;3519303;IBATE;4175730
2022;REGIÃO SUDESTE;SP;ASFALTO;3519402;IBIRA;1000
2022;REGIÃO SUDESTE;SP;ASFALTO;3519600;IBITINGA;245260
2022;REGIÃO SUDESTE;SP;ASFALTO;3519709;IBIUNA;152670
2022;REGIÃO SUDESTE;SP;ASFALTO;3519808;ICEM;6763359
2022;REGIÃO SUDESTE;SP;ASFALTO;3520442;ILHA SOLTEIRA;80730
2022;REGIÃO SUDESTE;SP;ASFALTO;3520509;INDAIATUBA;596550
2022;REGIÃO SUDESTE;SP;ASFALTO;3520905;IPAUSSU;30000
2022;REGIÃO SUDESTE;SP;ASFALTO;3521002;IPERO;627570
2022;REGIÃO SUDESTE;SP;ASFALTO;3521101;IPEUNA;56620
2022;REGIÃO SUDESTE;SP;ASFALTO;3521150;IPIGUA;200
2022;REGIÃO SUDESTE;SP;ASFALTO;3521309;IPUA;94470
2022;REGIÃO SUDESTE;SP;ASFALTO;3521408;IRACEMAPOLIS;2647730
2022;REGIÃO SUDESTE;SP;ASFALTO;3521507;IRAPUA;27760
2022;REGIÃO SUDESTE;SP;ASFALTO;3521804;ITAI;200
2022;REGIÃO SUDESTE;SP;ASFALTO;3522109;ITANHAEM;12640
2022;REGIÃO SUDESTE;SP;ASFALTO;3522208;ITAPECERICA DA SERRA;267190
2022;REGIÃO SUDESTE;SP;ASFALTO;3522307;ITAPETININGA;7596636
2022;REGIÃO SUDESTE;SP;ASFALTO;3522505;ITAPEVI;11630
2022;REGIÃO SUDESTE;SP;ASFALTO;3522604;ITAPIRA;190920
2022;REGIÃO SUDESTE;SP;ASFALTO;3522703;ITAPOLIS;39980
2022;REGIÃO SUDESTE;SP;ASFALTO;3523008;ITAPURA;4366910
2022;REGIÃO SUDESTE;SP;ASFALTO;3523107;ITAQUAQUECETUBA;4432530
2022;REGIÃO SUDESTE;SP;ASFALTO;3523404;ITATIBA;19973420
2022;REGIÃO SUDESTE;SP;ASFALTO;3523503;ITATINGA;47200
2022;REGIÃO SUDESTE;SP;ASFALTO;3523602;ITIRAPINA;5500380
2022;REGIÃO SUDESTE;SP;ASFALTO;3523909;ITU;1024828
2022;REGIÃO SUDESTE;SP;ASFALTO;3524006;ITUPEVA;121260
2022;REGIÃO SUDESTE;SP;ASFALTO;3524105;ITUVERAVA;15000
2022;REGIÃO SUDESTE;SP;ASFALTO;3524303;JABOTICABAL;2604960
2022;REGIÃO SUDESTE;SP;ASFALTO;3524402;JACAREI;268020
2022;REGIÃO SUDESTE;SP;ASFALTO;3524709;JAGUARIUNA;256710
2022;REGIÃO SUDESTE;SP;ASFALTO;3524808;JALES;49570
2022;REGIÃO SUDESTE;SP;ASFALTO;3524907;JAMBEIRO;366140
2022;REGIÃO SUDESTE;SP;ASFALTO;3525003;JANDIRA;30930
2022;REGIÃO SUDESTE;SP;ASFALTO;3525102;JARDINOPOLIS;3315165
2022;REGIÃO SUDESTE;SP;ASFALTO;3525300;JAU;744630
2022;REGIÃO SUDESTE;SP;ASFALTO;3525706;JOSE BONIFACIO;717700
2022;REGIÃO SUDESTE;SP;ASFALTO;3525904;JUNDIAI;3117590
2022;REGIÃO SUDESTE;SP;ASFALTO;3526001;JUNQUEIROPOLIS;296370
2022;REGIÃO SUDESTE;SP;ASFALTO;3526407;LARANJAL PAULISTA;30000
2022;REGIÃO SUDESTE;SP;ASFALTO;3526605;LAVRINHAS;2000
2022;REGIÃO SUDESTE;SP;ASFALTO;3526704;LEME;2186970
2022;REGIÃO SUDESTE;SP;ASFALTO;3526803;LENCOIS PAULISTA;213570
2022;REGIÃO SUDESTE;SP;ASFALTO;3526902;LIMEIRA;5456425
2022;REGIÃO SUDESTE;SP;ASFALTO;3527009;LINDOIA;364490
2022;REGIÃO SUDESTE;SP;ASFALTO;3527108;LINS;9245530
2022;REGIÃO SUDESTE;SP;ASFALTO;3527207;LORENA;411300
2022;REGIÃO SUDESTE;SP;ASFALTO;3527306;LOUVEIRA;14000
2022;REGIÃO SUDESTE;SP;ASFALTO;3528304;MAGDA;39790
2022;REGIÃO SUDESTE;SP;ASFALTO;3528403;MAIRINQUE;14000
2022;REGIÃO SUDESTE;SP;ASFALTO;3528502;MAIRIPORA;3600
